message_id,user_message,romanized_text,layer1_flags,selection_reason
2525,"""مجھے کپاس کی خصل کے بارے میں بتاؤ.""",""" mujhe cupas ki khsl ke baare mein batao.""",,full_coverage
2526,"""السلام علیکم بشیر تمہارا کیا حال ہے.""","""slam alaikum Basheer tumhara kya haal hai.""",,full_coverage
2527,"""بشیر آج کل بارشیں بہت ہو رہی ہیں تو میرے ویٹ کی فصلیں صحیح سے نہیں ہوں رہی ہیں. ہوں رہی ہیں. تو مجھے بتائیں میں کیا کروں.""",“Bshir aaj kal barishain bahut ho rahi hain to mere weight ki faslein sahi se nahi hoon rahi hain. hoon rahi hain. to mujhe bitai main kya karu.,,full_coverage
2528,"""بشیر میرے قریبی کون سی منڈی میں پیاز کا ریٹ سستا ہے؟""",“Bshir mere qareebi kon see manndi mein pays ka rate sasta hai?”,,full_coverage
2529,"""اچھا بشیر مجھے پڑنے کی پڑی میں آلو کا ریٹ بڑھو.""","""achha Basheer mujhe parne ki pari mein alalo ka rate badho.""",,full_coverage
2530,"""اچھا یہ ریٹ کو غلط ہیں مجھے صحیح والے ریٹز دیتاؤ.""",""" accha yeh rate ko galat hain mujhe sahi walay rats detao.""",,full_coverage
2531,"""اچھا بشیر مجھے بتاؤ گے کیا تم نے چائے پینی ہے.""",""" acha Basheer mujhe bataoge kya tumne chaye penny hai.""",,full_coverage
2532,"""گنا کی فصل کے بارے میں کیا معلوم آتا ہے؟""","""agna ki fasal ke baare mein kya maloom aata hai? """,,full_coverage
2533,"""سو سو نام نامے کو نام نامے رہی چھانے میں گھر پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھ""",“so so naam naame ko naam naame rahi chane mein ghar phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle,repeat_loop;length_ratio_outlier,full_coverage
2534,"""ہی ہمارے سوات سو کرا پتہ فیریکٹریہ""","""hi hamaray swat so kara pata factoria""",,full_coverage
2535,"""اپنے سان کا موسم کیسا ہے سیارہ کھول کھا.""",""" apne saan ka mausam kaisa hai sayara khol kha.""",,full_coverage
2536,"""ہاں میں نے پوچھا ابھی سیال کورڈ کے موسم کی کیا زرعال ہے. ابھی کیسا ہے موسم وہاں پہ. ہوں""","""han ma ne poochha abhi sale card ke mausam ki kya zar-aal hai. abhi kaisa hai mausam wahan pe. hoon.",,full_coverage
2537,"""ہاں. اچھا دوست یہ بتاؤ ڈسکہ کی کیا صورتحال ہے. ہوں""","""haan. acha dost yeh batao diska ki kya sorat e haal hai. hun",,full_coverage
2538,"""السلام علیکم کیسے ہو آپ؟""","""slam alaikum kaise ho aap? """,,full_coverage
2539,"""چاہتے ہیں. ہوں.""","""chahte hain. hun.""",,full_coverage
2540,"""یار میں نے پوچھا ہے کہ پاکستان میں بھی جؤ کنگ کا ریٹ کیا نکلا ہے جؤ آدمی خرید تھا""","""Yar main ne poochha hai ke Pakistan mein bhi jo king ka rate kya nikla hai jo aadmi khareed tha.""",,full_coverage
2541,"""ایکمیں پوچھا ہے گندم کی ابھی قیمت کیا نکلی ہے جؤ نہیں آنے والی ہے. اس کے بارے میں بتا دو.""",“Ingen poocha hai gandum ki abhi qeemat kya nikli hai jo nahi aane wali hai. iss ke baare mein bata do.,,full_coverage
2542,"""بشیر تمہارا کیا حال ہے؟""",“Bshir tumhara kya haal hai?”,,full_coverage
2543,"""السلام علیکم کیسے ہو آپ""","""slam alaikum kaise ho aap""",,full_coverage
2544,"""اچھا مجھے بتاؤ کہ آپ کون کون سی چیزوں کے بارے میں مجھے بتا سکتے ہیں.""",“achi mujhe btao ke aap kon kon si cheezon ke baare mein mujhe bata sakte hain.”,,full_coverage
2545,"""اچھا مجھے بتاؤ کہ میری گنا کی فصل کو لگائے ہوئے ابھی چالیس دن ہو گئے ہیں اور اس میں جڑی بوٹی ہیں. تو مجھے اس جڑی بوٹیاں کے تدارک کا حل بتاؤ.""",“acha mujhe btao ke meri gina ki fasal ko lagaye hue abhi chalees din ho gaye hain aur iss mein jari booti hain. to mujhe is jari bootiyan ke tadaruk ka hal btao.,,full_coverage
2546,"""اچھا مجھے یہ بتاؤ کہ میری مکئی کی فصل میں جڑی بوٹی ہیں. تو مکئی کی فصل میں جڑی بوٹیاں کا تدارک کیسے کرنا چاہیے؟""",“achi mujhe yeh batao ke meri makai ki fasal mein jari booti hain. to makai ki fasal mein jari bootiyan ka tadaruk kaise karna chahiye?”,,full_coverage
2547,"""السلام علیکم کیسے ہو بشیر.""","""slam alaikum kaise ho Basheer.""",,full_coverage
2548,"""یار میری گندم کی فصل پیلی ہو گئی ہے اس کی کیا وجہ ہو سکتی ہے؟""","""Yar meri gandum ki fasal peeli ho gayi hai iss ki kya wajah ho sakti hai?",,full_coverage
2549,"""اچھا مجھے بتاؤ کہ اس کے لیے میں کون سا سپرے استعمال کر سکتا ہوں.""",“achi mujhe btao ke iss ke liye main kon sa spre use kar sakta hun.”,,full_coverage
2550,"""بشیر مجھے میرے علاقے کا موسم بتاؤ اگلے سات بنوں کا.""","""Bshir mujhe mere ilaqay ka mausam batao aglay saat banon ka.""",,full_coverage
2551,"""کیا میں اسلام آباد آباد میں کپاس اگاہ سکتا ہوں اور اس کو کس طرح کے درجہ حرارت کی ضرورت ہوتی ہے.""",""" kia mein Islamabad abad mein cupas ugah sakta hun aur iss ko kis tarah ke darja hararat ki zaroorat hoti hai.""",,full_coverage
2552,"""گندم کی فصل کو پہلا دوسرا اور تیسرا پانی کب لگانا چاہیے.""",""" gandum ki fasal ko pehla dosra aur teesra pani kab lagana chahiye.""",,full_coverage
2553,"""گندم کاشت گنا کا بہترین وقت کون سا ہوتا ہے اور گری ہوئی گندم کی واسط کم ہوتی ہے زیادہ.""",""" gandum kasht gina ka behtareen waqt kon sa hota hai aur giri hui gandum ki vital kam hoti hai zyada.""",,full_coverage
2554,"""گندم کاشت کا بہترین وقت کون سا ہے اور گری ہوئی گندم کی اوسط کم ہوتی ہے یا زیادہ.""",""" gandum kasht ka behtareen waqt kon sa hai aur giri hui gandum ki ost kam hoti hai ya zyada.""",,full_coverage
2555,"""گندم کاشت گنا کے طریقہ اور اس کو بننے میں کتنا ٹائم لگتا ہے کون سا موسم ہوتا ہے اس میں.""",""" gandum kaasht gina ke tareeqa aur iss ko banne mein kitna time lagta hai kon sa mausam hota hai iss mein.""",,full_coverage
2556,"""کراچی منڈی میں آلو کا ریٹ بتاؤ.""",“کراchi manndi mein alu ka rate batao.”,script_leakage,full_coverage
2557,"""سروزہ میں سرسوں کا ریٹ بتاؤں گا.""",“ Salosa mein sarson ka rate bataoonga.”,,full_coverage
2558,"""سرگودھا میں سرسوں کا ریٹ بتاؤ.""",""" sargodha mein sarson ka rate batao.""",,full_coverage
2559,"""یار بشیر کراچی منڈی میں چاول کا ریٹ تو بتاؤ.""",“Yar Basheer Karachi manndi mein chawal ka rate to batao.”,,full_coverage
2560,"""کراچی منڈی میں دارچینی کا ریٹ بتاؤ.""",“کراchi manndi mein darcheni ka rate batao.”,script_leakage,full_coverage
2562,"""مجھے کراچی منڈی میں سیب گاچا کا ریڈ بتاؤ.""",""" mujhe Karachi manndi mein saib gacha ka red batao.""",,full_coverage
2563,"""السلام علیکم بشیر کیا حال ہے؟""","""Lslam alaikum Basheer kya haal hai?",,full_coverage
2564,"""آئیے سہولٹہ میں ابھی ایمپریشن جیسا ہے موسم جیسا ہے.""",""" aay saholtia mein abhi expansion jaisa hai mausam jaisa hai.""",,full_coverage
2565,"""السلام علیکم بشیر آج کا موسم بتاؤ.""","""Lslam alaikum Basheer aaj ka mausam batao.""",,full_coverage
2566,"""گھام پور سادہ کے کھبوٹا کا موسم کیسا ہے آج؟""",“gam poor saada ke khbotha ka mausam kaisa hai aaj?”,,full_coverage
2567,"""اے مکنی اپنے""",“ay makni apne”,,full_coverage
2568,"""السلام علیکم. کہوٹا کا مصمم کیسا ہے؟ کہوٹا تحصیل راولپنڈی کی دیسیٹ ہے.""",“Lslam alaikum. kahota ka musammam kaisa hai? kahota tehseel Rawalpindi ki set hai.,,full_coverage
2569,"""یور اپ کی انفامیشن سے ہی نہیں ہے.""",""" ever upki information se hi nahi hai.""",,full_coverage
2570,"""آسان بورک آسان سیاہ ہے.""","""asen bock asaan siyah hai.""",,full_coverage
2571,"""مکہ کی پنیہ""",""" mecca ki pania""",,full_coverage
2572,موسیقا,mosiqa,,full_coverage
2573,"""بشیر تارپ تھانڈ موسم دی کے سوچیں آل""","""Bshir tarp thand mausam di ke sochen all""",,full_coverage
2574,"""تم بہت جوٹھے بندے ہو بغیر ادلے.""",“Tam bahut jootay bande ho baghair adle.”,,full_coverage
2575,"""وعلیکم السلام بھائی یہ پوچھنا ہے کہ آج کل گندم کا کیا ریڈ چل رہا ہے.""",“Waleikum salam bhai yeh poochna hai ke aaj kal gandum ka kya red chal raha hai.”,,full_coverage
2576,"""اچھا جؤ دوسرا سوال یہ کہ ملیشی بیت بکری کے کے آرے چاہے جؤ اچھا پارو ہے چوہتر پچاس ہزار ہوا. ہوں""","""achha jo doosra sawal yeh ke malishi beeet bakri ke ke aaray chahe jo acha parro hai chohtr pachaas hazaar hua. hun.""",,full_coverage
2577,"""بہت مہتر ملے""",“bhat mohtar milay”,,full_coverage
2578,"""اوے بشیر تمہاری ماں کیا مبیشی ہے.""",“WAY Basheer tumhari maa kya mbishi hai.”,,full_coverage
2579,"""وے بابلے""","""way bable""",,full_coverage
2580,"""جی بتاؤ میرے علاقے میں اگلے عفتے کیا ایسا موسم ہو گا.""",“ji batao mere ilaqay mein aglay iftay kya aisa mausam hoga.”,,full_coverage
2581,"""یہ ایک دلے کو کتنی ٹینک لگتی ہے. وہ بتا سکتے ہیں.""",“Y aik dily ko kitni tank lagti hai. wo bata sakte hain.”,,full_coverage
2582,"""زیلا او کاڑا کی صورت و علم دا سکتے ہیں.""",“Zila o kaara ki soorat o ilm da sakte hain.”,,full_coverage
2583,"""اور ایک اسٹینڈر رینج کی مسائلی ٹرین آتوں گی تو اس کی رینج اب اور بھی زیادہ""","""اور ek standard range ki msally train aaton gi to iss ki range ab aur bhi zyada""",script_leakage,full_coverage
2584,"""السلام علیکم کسان صاحب بارش کا سلسلہ کب تک جاری رہے گا؟""",“Lslam alaikum kisan sahib barish ka silsila kab tak jari rahega?”,,full_coverage
2585,"""ایسی مجھے""",""" esi mujhe",,full_coverage
2586,"""کاریٹ کیا ہے ڈھنبھاریٹ؟ ڈھنبھم کاریٹ.""",“art kya hai dhnbhart? dhnbham cart.”,,full_coverage
2587,"""نم کا ریٹ کیا ہے؟""","""nam ka rate kya hai?",,full_coverage
2588,"""ٹو آگ جؤ تو آگ گندم کرے آنے والی نئی فصل یعنی گندم کرے""",“to aag ju to aag gandum kare anay wali nai fasal yani gandum kare”,,full_coverage
2589,"""ہوں ہوں""","""hoon hun""",,full_coverage
2590,"""اس وقت جؤ پاکستان میں گندم آئی ہے جس کی کٹائی اور یہ اس کا فیڈ کیا ہے.""",“ iss waqt ju Pakistan mein gandum aayi hai jis ki katai aur yeh iss ka fid kya hai.”,,full_coverage
2591,"""اٹے کی کی منزہ ڈھوڑے گی منزہ رندوں کی سیٹ میں پھلے.""",“atta ki ki munza dhode gi munza rindon ki set mein phalay.”,,full_coverage
2592,"""السلام علیکم میں آپ کے ذریعے رحمان کی وفا""",“Lslam alaikum mein aap ke zariye Rehman ki wafa”,,full_coverage
2593,"""السلام علیکم کیسے ہو؟""",""" salam alaikum kaise ho?",,full_coverage
2594,"""اچھا مجھے بتاؤ کہ میں کون سے بیج کو استعمال کروں گندم کے کاشت کے لیے اگر میری زمین بارانی ہے.""",“Acha mujhe btao k main kon se beej ko use karu gandum k kaasht ke liye agar meri zameen barani hai.,,full_coverage
2595,"""اچھا میری فصل پیلی ہو گئی ہے کون سی بیماری ہو سکتی ہے؟""",“acha meri fasal peeli ho gayi hai konsi bimari ho sakti hai?”,,full_coverage
2596,ہی,hi,,full_coverage
2597,ہم,hum,,full_coverage
2598,"""کیا چاہتے ہیں کہ بیٹھ پا گو. چاہتے ہیں کہ بیٹھ""",""" kya chahte hain ke baith pa go. chahte hain ke baith""",,full_coverage
2599,"""کیوں کیا""","""kyon kya""",,full_coverage
2600,"""نوسم کی تفصیلات آج""","Noosam ki tafseelaat aaj""",,full_coverage
2601,"""موسم کی تفصیلات""",“Museem ki tafseelaat”,,full_coverage
2602,"""اسلام آباد علیکم. موسم دے کی صورتحال ہے.""",""" Islamabad alaikum. mausam de ki sorat e haal hai.",,full_coverage
2603,"""السلام علیکم سائیوال میں موسم کی کیا صورتحال ہے.""","""Lslam alaikum sayal mein mausam ki kya sorat e haal hai.",,full_coverage
2604,"""موسم کیسا رہے گا چوٹا لے میں اگلے چوبیس گھنٹے کے لیے.""",“MOSIM kaisa rahega chota le me aglay chobees ghante ke liye.”,,full_coverage
2605,"""تو ہے ایک جلہ جلہ چوٹا لکھ کا ہے ایک ایک دو چوبیس گھنٹے کی دیل.""",“to hai ek jalla jalla chota likh ka hai ek ek do chobees ghante ki dali.”,,full_coverage
2606,"""ضلع جہلم چوٹالا کا موسم کیسا رہے گا اگلے چوبیس گھنٹے کے لیے.""",“dalay jehlum chootala ka mausam kaisa rahega aglay chobees ghante ke liye.”,,full_coverage
